year,engine_volume,mileage,horsepower,price
2002,4.1,163669.0,356.0,63324.53
2018,2.1,136925.0,182.0,36946.37
2008,1.7,201738.0,148.0,27685.61
2020,1.3,162523.0,113.0,23048.92
2000,3.5,176397.0,304.0,53167.93
2017,2.5,171820.0,217.0,39928.23
2016,2.1,157852.0,182.0,33254.1
2010,1.3,30456.0,113.0,24514.91
2019,2.2,36427.0,191.0,38136.67
2013,4.4,162542.0,382.0,67658.05
2008,0.8,181583.0,69.0,13471.97
2013,2.0,84741.0,174.0,35392.8
1997,3.9,64312.0,339.0,60387.53
2004,3.5,133133.0,304.0,54711.73
2013,2.0,47397.0,174.0,36538.59
2003,2.7,111555.0,235.0,39999.22
2022,2.9,102245.0,252.0,52436.69
2014,2.6,108777.0,226.0,43304.19
2007,3.9,214222.0,339.0,58762.44
2001,2.8,88300.0,243.0,43304.32
2008,3.4,122670.0,295.0,56468.0
2003,2.6,54392.0,226.0,39221.87
2021,0.9,167019.0,78.0,17850.52
2022,1.5,111021.0,130.0,30328.85
2017,1.7,178915.0,148.0,29176.94
2019,2.3,0.0,200.0,42330.6
2022,4.2,117093.0,365.0,65925.08
2013,2.8,126606.0,243.0,45144.47
2009,2.4,165576.0,208.0,38198.45
2014,3.5,87900.0,304.0,58643.35
2008,1.3,159341.0,113.0,20546.61
2018,2.1,93628.0,182.0,37866.06
2000,2.0,124688.0,174.0,27630.32
2015,2.8,166098.0,243.0,46089.09
2023,3.2,73512.0,278.0,56142.45
1998,2.9,157029.0,252.0,42322.19
2002,2.9,136745.0,252.0,43270.64
2011,2.2,103316.0,191.0,37138.46
2003,2.8,86590.0,243.0,45008.98
1995,1.8,14959.0,156.0,28629.08
2018,3.0,115987.0,261.0,46943.61
2014,2.1,103400.0,182.0,36613.0
2019,1.6,151957.0,139.0,28095.5
2008,2.5,146900.0,217.0,37783.93
2005,1.0,173506.0,87.0,17819.53
2015,3.7,175336.0,321.0,56709.45
1997,3.1,277777.0,269.0,39920.27
2003,2.8,145683.0,243.0,37748.6
2021,1.2,76976.0,104.0,28216.19
2008,1.9,161310.0,165.0,31614.79
2003,2.5,200295.0,217.0,35672.93
1998,2.3,143745.0,200.0,34556.45
2021,1.1,13785.0,96.0,21096.98
1998,1.4,147768.0,122.0,20678.73
2022,2.3,88506.0,200.0,40226.71
2002,1.5,53904.0,130.0,28071.58
1996,3.6,129334.0,313.0,53383.78
2003,2.9,43709.0,252.0,46646.32
2023,1.9,171157.0,165.0,32439.74
2008,3.4,156544.0,295.0,50825.25
2016,3.3,115667.0,287.0,55682.66
2003,2.7,92496.0,235.0,40528.87
2018,2.5,110795.0,217.0,41383.15
2017,2.3,69454.0,200.0,43741.33
2010,2.1,116148.0,182.0,35110.37
2023,1.4,0.0,122.0,28807.62
2011,3.7,124435.0,321.0,59777.24
2010,2.1,125711.0,182.0,33733.05
2006,2.5,162257.0,217.0,34676.68
1997,1.8,134991.0,156.0,24656.28
2005,2.3,168867.0,200.0,32692.44
2008,4.8,147352.0,417.0,74300.33
2012,1.9,171826.0,165.0,29452.91
2015,3.7,251071.0,321.0,56823.11
2015,2.5,141001.0,217.0,42783.41
1999,3.0,129201.0,261.0,49274.01
2010,3.5,179352.0,304.0,57981.77
2014,2.7,96588.0,235.0,45831.05
1999,2.2,114041.0,191.0,32733.85
1997,2.4,141050.0,208.0,33309.46
2006,2.4,123621.0,208.0,34358.33
1995,4.0,123396.0,347.0,53827.64
2015,1.3,164989.0,113.0,21153.18
2023,1.1,35197.0,96.0,28876.47
2003,1.1,221673.0,96.0,18047.9
2023,1.8,144295.0,156.0,33360.1
2003,3.1,99987.0,269.0,48828.22
1998,3.1,201403.0,269.0,42599.67
1997,2.0,125177.0,174.0,28944.5
2011,2.5,126495.0,217.0,39068.82
1996,1.6,109265.0,139.0,21505.03
2018,1.7,193385.0,148.0,30288.84
1995,3.0,119532.0,261.0,42388.31
2002,3.3,92079.0,287.0,51883.98
2007,2.1,169939.0,182.0,31967.85
2017,3.8,179148.0,330.0,63462.92
2009,3.3,200330.0,287.0,51341.18
2002,3.8,151680.0,330.0,57316.96
2006,2.3,177313.0,200.0,32013.36
2016,3.7,107037.0,321.0,59636.82
2006,4.2,171290.0,365.0,63477.18
2008,2.2,157126.0,191.0,34548.42
2009,2.4,146523.0,208.0,39286.4
2009,1.7,42144.0,148.0,30636.3
2003,1.6,100591.0,139.0,23315.92
2013,1.6,117714.0,139.0,29129.53
2020,1.9,146580.0,165.0,32885.95
2014,2.7,240037.0,235.0,40427.89
2023,1.9,162962.0,165.0,32084.9
2016,2.7,79499.0,235.0,45718.1
2002,2.7,95988.0,235.0,40685.45
2015,2.1,189493.0,182.0,36484.6
2013,2.4,93789.0,208.0,39970.98
2000,2.1,170935.0,182.0,31201.14
2014,2.3,125861.0,200.0,34981.87
2019,1.9,111681.0,165.0,35888.16
2023,2.6,94547.0,226.0,47869.42
2013,2.0,0.0,174.0,34088.54
1998,1.6,146988.0,139.0,20954.39
2017,3.0,67394.0,261.0,50203.75
2001,3.0,49082.0,261.0,46791.77
2022,3.4,132389.0,295.0,55860.9
2022,1.7,171477.0,148.0,30333.06
1998,2.1,35160.0,182.0,34309.65
2016,2.7,170170.0,235.0,42990.01
2006,2.1,74840.0,182.0,34984.17
2007,3.0,152447.0,261.0,46709.8
1997,2.9,148947.0,252.0,35983.02
2016,2.9,109668.0,252.0,46985.03
2006,3.7,121494.0,321.0,59220.14
1996,3.0,100190.0,261.0,42603.14
2018,2.6,133177.0,226.0,41958.94
1996,2.3,132735.0,200.0,35083.67
2021,2.4,73806.0,208.0,43722.96
2017,1.6,52108.0,139.0,33734.44
2003,1.1,170418.0,96.0,15220.41
1995,2.9,130201.0,252.0,44180.83
2002,3.5,163492.0,304.0,50249.11
2017,2.2,86480.0,191.0,33805.66
2000,3.8,78778.0,330.0,59435.7
2000,2.4,69408.0,208.0,38374.8
2016,0.9,110962.0,78.0,19813.41
2019,3.2,131622.0,278.0,53027.22
2012,2.1,92809.0,182.0,38664.91
2011,3.3,198241.0,287.0,52620.83
2023,1.5,87893.0,130.0,31806.33
2006,2.8,132440.0,243.0,43712.72
2000,1.9,75848.0,165.0,26919.95
2020,2.7,86344.0,235.0,47581.33
2021,3.1,115683.0,269.0,53616.06
2002,2.9,78368.0,252.0,49265.23
2013,2.6,124471.0,226.0,43354.91
2022,1.4,142013.0,122.0,24982.89
2004,3.1,174669.0,269.0,47226.08
1995,3.3,66005.0,287.0,51980.24
2019,1.7,128392.0,148.0,34439.87
2023,1.8,116903.0,156.0,33702.2
2007,3.4,27591.0,295.0,55046.55
2011,2.3,63561.0,200.0,36454.87
1997,1.8,143747.0,156.0,24224.11
2002,2.7,52367.0,235.0,43778.94
2008,2.0,116329.0,174.0,29482.93
1997,2.6,13878.0,226.0,44940.86
2010,2.2,114852.0,191.0,35405.02
2007,2.2,17325.0,191.0,37948.49
2014,3.4,89771.0,295.0,56642.84
2018,0.8,98113.0,69.0,20103.91
2011,2.9,126151.0,252.0,47213.37
2007,3.3,107372.0,287.0,49873.08
2023,2.0,58205.0,174.0,39357.9
2000,3.3,59139.0,287.0,53394.54
2011,1.7,39295.0,148.0,29107.59
2008,2.0,130324.0,174.0,33773.49
2011,1.9,128118.0,165.0,32088.23
2002,3.3,153470.0,287.0,49522.91
2005,1.1,94993.0,96.0,17395.29
2014,3.8,33283.0,330.0,63005.95
2022,2.3,104200.0,200.0,42417.4
1995,3.0,120552.0,261.0,42724.51
2020,2.9,61763.0,252.0,49064.9
2001,2.6,66508.0,226.0,38662.1
2015,2.0,142546.0,174.0,34523.29
2015,3.5,125031.0,304.0,57887.07
2011,2.1,176643.0,182.0,33155.73
2004,1.9,206105.0,165.0,31119.33
2005,3.2,44860.0,278.0,48053.58
2016,2.6,99057.0,226.0,45130.94
2003,3.6,126182.0,313.0,51147.68
2003,2.4,138179.0,208.0,36165.31
2018,2.0,170794.0,174.0,34640.5
1999,2.7,156431.0,235.0,39004.0
2011,2.1,176922.0,182.0,29379.71
2003,2.0,123068.0,174.0,30668.4
2011,3.2,88575.0,278.0,52144.93
2018,4.0,217498.0,347.0,64693.24
2015,2.3,127666.0,200.0,35987.22
2013,1.7,107908.0,148.0,32627.53
2021,2.4,66389.0,208.0,38569.76
2001,2.9,127973.0,252.0,41041.44
2017,2.7,170225.0,235.0,44757.21
2003,3.5,94977.0,304.0,54696.99
2001,3.0,113331.0,261.0,48581.09
2007,1.6,132458.0,139.0,26155.47
2005,2.1,143609.0,182.0,32131.24
2008,1.4,107008.0,122.0,24657.45
2013,3.4,100320.0,295.0,50706.76
2005,0.9,94462.0,78.0,13573.49
2007,1.5,64670.0,130.0,23598.6
2008,2.1,81491.0,182.0,36723.78
2007,3.0,80147.0,261.0,50804.23
1995,2.1,42891.0,182.0,35635.12
2002,2.2,169647.0,191.0,33458.8
2006,2.2,137978.0,191.0,36112.08
2013,2.6,127111.0,226.0,42943.32
2006,1.5,185227.0,130.0,21573.39
2002,1.7,155892.0,148.0,23061.58
2002,3.8,80519.0,330.0,56306.3
2023,2.8,178670.0,243.0,44646.98
2015,3.1,168613.0,269.0,51208.3
2007,2.5,64104.0,217.0,40193.86
2006,2.4,165139.0,208.0,35137.67
2023,2.9,96638.0,252.0,46978.95
2010,3.1,169857.0,269.0,46387.98
1995,3.2,103103.0,278.0,46394.04
2007,2.4,93333.0,208.0,35644.82
2020,3.3,98486.0,287.0,61456.1
2001,0.8,71392.0,69.0,10746.99
2022,3.2,45982.0,278.0,58831.46
2020,2.2,0.0,191.0,41808.95
1999,2.9,67266.0,252.0,43450.07
2002,2.0,251531.0,174.0,26780.71
2019,1.4,143913.0,122.0,26154.68
2021,2.8,213211.0,243.0,46360.73
2008,1.3,104090.0,113.0,20329.2
2017,2.2,96584.0,191.0,39803.3
2007,1.9,205827.0,165.0,27837.57
2009,2.4,138788.0,208.0,35494.85
2017,3.1,72236.0,269.0,51950.48
2011,2.1,151646.0,182.0,36768.55
2009,2.8,182544.0,243.0,43529.35
2014,3.1,48606.0,269.0,52518.45
2012,2.0,143233.0,174.0,32248.51
2012,2.0,51914.0,174.0,34736.66
1996,3.6,179838.0,313.0,51799.77
1998,2.4,131535.0,208.0,34511.55
1995,2.9,151483.0,252.0,42141.56
1998,2.9,109128.0,252.0,43860.98
2012,1.5,30920.0,130.0,25924.81
1999,1.9,97928.0,165.0,29806.09
2013,2.8,166492.0,243.0,42791.03
2009,0.8,219681.0,69.0,10051.1
2022,2.3,134115.0,200.0,40726.12
2002,1.8,85682.0,156.0,28929.35
2014,3.4,146785.0,295.0,55733.1
2011,2.8,161995.0,243.0,39902.34
1995,3.5,126638.0,304.0,52446.01
2006,2.5,123561.0,217.0,40021.38
2020,2.4,130680.0,208.0,40212.14
2013,2.3,122178.0,200.0,37908.7
2009,2.1,134889.0,182.0,34153.1
2003,4.6,211378.0,400.0,60724.93
2001,3.1,18335.0,269.0,46879.94
1996,1.6,108077.0,139.0,25413.84
2023,4.6,73382.0,400.0,76022.13
2003,2.2,179040.0,191.0,32208.09
2004,2.8,112956.0,243.0,43133.45
1996,3.3,147985.0,287.0,49101.93
2013,1.3,191365.0,113.0,20752.05
2005,1.8,65950.0,156.0,29172.28
2007,3.8,93624.0,330.0,60191.36
2004,2.3,186204.0,200.0,35740.37
2008,3.3,63947.0,287.0,55743.9
2012,2.1,95311.0,182.0,35029.2
2013,2.4,39982.0,208.0,40897.65
2016,3.9,188168.0,339.0,61354.42
2003,2.9,90938.0,252.0,47848.86
2019,2.2,137558.0,191.0,39795.36
2001,2.0,153799.0,174.0,28514.69
2022,2.0,79838.0,174.0,34434.01
1997,3.5,24800.0,304.0,56280.91
2014,3.1,109027.0,269.0,53405.54
2000,1.6,108209.0,139.0,22066.09
2021,2.6,116975.0,226.0,44523.76
2015,2.4,117251.0,208.0,42260.16
1996,2.8,95061.0,243.0,42195.13
2023,2.0,93123.0,174.0,33634.37
2000,3.4,134885.0,295.0,48350.93
1997,2.5,78807.0,217.0,38801.66
2010,2.8,115234.0,243.0,45607.02
2002,1.9,91852.0,165.0,31137.46
1996,1.9,134780.0,165.0,28470.82
2011,4.6,175429.0,400.0,71505.52
2003,3.9,177469.0,339.0,58860.79
2006,2.4,184465.0,208.0,34952.28
1997,3.7,103295.0,321.0,55241.84
2005,3.5,107498.0,304.0,54983.0
1995,2.0,56552.0,174.0,33568.4
2017,1.9,102873.0,165.0,32374.95
2007,3.0,104658.0,261.0,49026.25
2009,2.7,89143.0,235.0,43843.48
2020,2.2,88910.0,191.0,41269.92
1999,3.1,35115.0,269.0,48112.94
2015,1.3,52904.0,113.0,28054.41
2011,2.6,122227.0,226.0,40795.02
2019,1.5,124104.0,130.0,28316.63
2017,1.5,144153.0,130.0,27799.18
2018,1.9,107055.0,165.0,32854.73
2019,2.8,120583.0,243.0,48281.36
2000,2.0,182525.0,174.0,30454.82
2022,1.5,117355.0,130.0,28970.23
2015,2.9,88397.0,252.0,50344.6
2016,3.7,60453.0,321.0,60458.31
2005,3.0,159874.0,261.0,43376.26
2012,3.9,34833.0,339.0,65751.82
1998,3.6,78079.0,313.0,53438.63
1997,2.1,140929.0,182.0,26649.29
2007,3.0,24672.0,261.0,48099.74
2017,2.4,89282.0,208.0,44516.2
2003,3.3,126458.0,287.0,52442.64
2015,2.4,100833.0,208.0,38685.36
2000,1.9,70866.0,165.0,26817.75
2020,3.6,90328.0,313.0,60025.87
2022,2.8,160849.0,243.0,49625.18
2006,2.0,211569.0,174.0,29108.15
1996,2.1,126974.0,182.0,29684.12
1997,2.0,20586.0,174.0,30446.27
1997,1.7,148405.0,148.0,23368.86
2022,2.1,100181.0,182.0,40237.65
2006,2.8,65229.0,243.0,45355.52
2009,2.6,79986.0,226.0,42354.6
2003,2.1,82111.0,182.0,34605.46
2017,3.7,49458.0,321.0,62530.75
2002,0.9,116847.0,78.0,16017.9
2005,2.7,211407.0,235.0,38393.72
2010,2.4,65040.0,208.0,40883.97
2020,1.7,209867.0,148.0,31018.2
2021,2.8,130406.0,243.0,51128.07
2019,2.3,115355.0,200.0,38168.21
2016,3.5,103902.0,304.0,57400.41
1998,3.2,79693.0,278.0,45833.94
2022,4.0,134593.0,347.0,64274.86
1995,2.1,146099.0,182.0,29307.79
2018,3.6,0.0,313.0,58496.06
2001,1.6,247152.0,139.0,21880.02
1996,2.4,29451.0,208.0,38162.59
2018,2.1,93884.0,182.0,37350.75
2022,3.0,0.0,261.0,53069.21
1999,3.0,106605.0,261.0,44641.03
2001,1.8,96927.0,156.0,32059.15
1998,3.0,94415.0,261.0,44099.27
1999,2.2,135217.0,191.0,30722.8
2018,1.8,107809.0,156.0,28023.86
1995,2.5,146921.0,217.0,37387.55
1995,1.3,58133.0,113.0,17085.71
2009,3.2,123869.0,278.0,50814.63
2014,2.5,88416.0,217.0,46706.5
2013,2.5,101483.0,217.0,42598.24
2023,2.4,133517.0,208.0,43208.3
2004,3.8,94785.0,330.0,58228.99
2022,3.7,114742.0,321.0,62848.78
2012,3.6,62288.0,313.0,59311.43
2022,2.4,174776.0,208.0,42219.43
1997,1.6,156422.0,139.0,17324.25
2005,2.5,124999.0,217.0,39618.36
2009,2.8,107867.0,243.0,45863.59
2021,3.2,114781.0,278.0,59564.85
2005,2.7,173701.0,235.0,40707.65
2011,1.7,152880.0,148.0,28440.96
2011,2.1,174542.0,182.0,34137.4
2000,2.0,102905.0,174.0,31322.32
1999,2.9,144170.0,252.0,40152.76
2002,3.0,179434.0,261.0,45806.67
1996,3.1,73693.0,269.0,44634.18
2010,2.7,70548.0,235.0,45662.54
2014,0.9,133760.0,78.0,15567.48
2018,1.1,58253.0,96.0,23068.17
2006,2.4,29209.0,208.0,39113.57
2000,2.6,178732.0,226.0,37039.81
1995,3.5,187445.0,304.0,49149.33
1998,2.6,60999.0,226.0,40687.6
2011,1.7,48401.0,148.0,30472.2
2007,3.0,87341.0,261.0,49769.62
2012,2.5,182640.0,217.0,38420.91
1999,2.2,99463.0,191.0,34070.59
2018,1.2,124735.0,104.0,21551.11
2018,2.6,136246.0,226.0,47587.5
2021,2.7,128692.0,235.0,47533.01
1997,1.7,194704.0,148.0,21335.76
2005,3.1,84005.0,269.0,52374.79
2007,3.0,114890.0,261.0,48354.38
1998,2.5,131621.0,217.0,35203.15
2020,2.5,117550.0,217.0,43286.99
2021,3.3,59045.0,287.0,55166.91
2008,2.8,46373.0,243.0,43989.77
2016,1.9,45326.0,165.0,37609.86
2005,2.3,156313.0,200.0,33313.1
2021,2.9,78980.0,252.0,48208.86
2004,0.9,143464.0,78.0,15309.5
2013,1.8,124337.0,156.0,34045.7
2012,3.0,71257.0,261.0,52245.71
2000,3.5,72505.0,304.0,58331.53
2021,3.3,126701.0,287.0,60559.08
2023,3.2,123884.0,278.0,53037.04
2009,2.6,144602.0,226.0,40486.16
2015,1.7,97125.0,148.0,27479.61
2004,2.3,77665.0,200.0,34491.77
1999,0.9,125494.0,78.0,15141.56
2020,3.5,190996.0,304.0,57278.47
2023,1.8,26166.0,156.0,39145.04
1999,2.1,80047.0,182.0,30425.89
2004,3.3,149522.0,287.0,48936.01
2022,1.2,130824.0,104.0,25447.82
1999,1.5,150251.0,130.0,23478.07
1997,2.7,98517.0,235.0,36965.42
2017,2.9,39404.0,252.0,50213.24
2000,2.4,203575.0,208.0,34602.34
1998,2.5,174192.0,217.0,37069.65
2012,3.5,118791.0,304.0,58129.21
2022,3.0,77917.0,261.0,52612.02
2003,2.9,95472.0,252.0,42592.09
2011,3.1,131454.0,269.0,45643.65
2023,2.3,107418.0,200.0,41393.59
2007,4.2,119275.0,365.0,64627.8
2021,0.8,200507.0,69.0,14539.95
2009,3.7,166184.0,321.0,58794.27
2014,3.2,61461.0,278.0,51436.01
2011,2.7,123846.0,235.0,42464.8
2007,2.6,93982.0,226.0,44134.67
2010,2.4,134897.0,208.0,37006.77
2016,3.4,116833.0,295.0,56514.11
1998,2.5,268385.0,217.0,33080.18
1999,1.9,141463.0,165.0,28125.5
1999,3.2,113291.0,278.0,49671.29
2003,3.8,212150.0,330.0,56235.37
2011,1.0,130277.0,87.0,15251.54
2007,4.4,44064.0,382.0,67640.46
1996,1.7,113778.0,148.0,25085.42
2007,1.7,150685.0,148.0,25014.79
2016,1.5,144226.0,130.0,28529.14
2015,2.5,170259.0,217.0,41322.36
2021,1.5,127686.0,130.0,25109.22
2017,1.6,124156.0,139.0,32759.03
2013,1.9,49876.0,165.0,33444.41
1997,2.6,196421.0,226.0,35767.7
2004,2.7,104720.0,235.0,43022.07
1996,3.5,71023.0,304.0,52413.84
2007,3.5,251395.0,304.0,53206.32
2013,3.3,204004.0,287.0,49306.7
2020,2.3,97613.0,200.0,43402.53
2011,1.0,25966.0,87.0,22049.2
2015,1.0,84076.0,87.0,18855.13
2008,3.3,198957.0,287.0,50474.86
2006,3.2,128836.0,278.0,52035.77
2015,2.0,52528.0,174.0,37302.32
2006,1.3,159199.0,113.0,20581.17
2005,1.7,109507.0,148.0,28549.69
2001,2.6,87565.0,226.0,41578.15
1998,2.6,91358.0,226.0,38156.51
2013,3.3,185320.0,287.0,52133.14
1995,2.1,147332.0,182.0,30936.62
2022,2.3,45697.0,200.0,43299.41
2018,3.4,138359.0,295.0,54483.34
2023,0.8,125381.0,69.0,19209.84
1997,2.8,98980.0,243.0,40842.57
2007,2.2,101616.0,191.0,36720.65
2009,3.1,76747.0,269.0,53144.8
1996,2.9,86874.0,252.0,44536.82
2005,1.9,134486.0,165.0,27969.85
1998,2.1,106122.0,182.0,31794.57
2013,0.8,147284.0,69.0,9931.03
2023,3.1,80751.0,269.0,54189.51
2011,2.7,155375.0,235.0,44864.38
1997,3.6,185722.0,313.0,52313.77
2022,2.2,119661.0,191.0,39815.74
2012,3.2,146031.0,278.0,55232.13
2002,1.6,147982.0,139.0,20463.05
2016,0.8,94895.0,69.0,14366.16
2019,2.4,148168.0,208.0,41882.14
2018,2.0,6578.0,174.0,40128.28
2020,1.7,0.0,148.0,36477.7
2013,3.2,103526.0,278.0,51211.9
1999,3.5,151673.0,304.0,49740.24
2001,2.6,115747.0,226.0,37462.7
2015,2.4,157294.0,208.0,40129.51
2002,2.6,59913.0,226.0,39204.28
2022,2.0,164142.0,174.0,37739.45
1999,3.0,201441.0,261.0,42664.37
2011,1.3,85179.0,113.0,22268.32
1999,1.6,158550.0,139.0,21303.63
1998,1.9,121141.0,165.0,24794.01
2016,2.9,142092.0,252.0,46184.69
2013,2.3,201341.0,200.0,35255.11
2021,3.6,136365.0,313.0,60785.39
2015,3.1,158222.0,269.0,49812.92
1996,1.9,56848.0,165.0,27179.48
2005,3.0,156682.0,261.0,43200.15
2016,2.2,200500.0,191.0,35258.18
2007,2.9,73825.0,252.0,42709.59
2009,3.2,103849.0,278.0,50513.49
2006,3.4,154306.0,295.0,54142.38
2016,2.7,142389.0,235.0,44414.76
2015,3.8,52014.0,330.0,63590.96
2016,2.9,128246.0,252.0,48202.65
2005,2.6,103366.0,226.0,38191.08
2001,2.3,71567.0,200.0,39588.2
2022,2.0,187836.0,174.0,34090.28
1999,2.8,120273.0,243.0,41673.28
2011,2.6,169152.0,226.0,39771.08
2018,2.7,61329.0,235.0,49760.68
2014,2.9,149447.0,252.0,44067.94
2003,2.7,173084.0,235.0,42736.55
2008,4.1,107893.0,356.0,63637.39
2020,2.1,95141.0,182.0,37004.43
2006,2.8,54786.0,243.0,44196.06
2000,2.3,76597.0,200.0,39262.13
2011,0.8,97368.0,69.0,12555.09
2013,2.3,71204.0,200.0,38612.82
2013,1.8,81603.0,156.0,29235.51
2020,2.4,127905.0,208.0,38110.1
2010,2.5,133889.0,217.0,42743.0
2006,2.8,174542.0,243.0,42340.49
2006,2.1,81911.0,182.0,31887.5
2014,2.2,121159.0,191.0,38815.54
2000,3.1,99115.0,269.0,46218.68
2017,1.9,95582.0,165.0,32917.1
2020,1.0,104193.0,87.0,22541.19
1998,2.6,110191.0,226.0,37842.95
2000,3.4,132520.0,295.0,48741.82
2005,3.1,103482.0,269.0,49799.38
1995,2.6,181367.0,226.0,35687.79
2018,3.5,34780.0,304.0,61605.04
2017,3.4,172698.0,295.0,53936.17
2009,2.2,101575.0,191.0,38195.3
2021,2.7,110558.0,235.0,47156.02
2005,2.7,119519.0,235.0,44217.96
2019,2.4,155282.0,208.0,42789.66
2013,3.4,75985.0,295.0,58482.95
2012,2.4,87157.0,208.0,40511.86
2011,2.1,145028.0,182.0,34863.54
2013,0.8,35091.0,69.0,17492.84
2015,1.9,118292.0,165.0,31235.14
2008,1.4,80114.0,122.0,28461.65
2021,2.5,69589.0,217.0,43569.5
2012,1.5,38077.0,130.0,29937.8
2022,3.0,158615.0,261.0,52152.91
2013,3.4,127941.0,295.0,55046.36
2009,2.5,86386.0,217.0,40734.98
2009,1.7,111772.0,148.0,28156.89
1998,2.7,65356.0,235.0,40067.6
2001,4.0,93191.0,347.0,61160.14
2007,3.8,110083.0,330.0,57027.31
1997,1.4,123198.0,122.0,21549.83
2010,1.3,139603.0,113.0,21529.5
2003,1.1,29707.0,96.0,17817.67
2002,1.6,139759.0,139.0,21529.71
2014,2.7,33725.0,235.0,46725.35
2007,2.1,141577.0,182.0,32791.95
2011,1.8,109334.0,156.0,29473.08
2011,3.3,174573.0,287.0,52498.76
2011,2.9,86276.0,252.0,48394.65
1995,1.1,159042.0,96.0,14153.93
2002,3.3,61630.0,287.0,49824.95
2013,2.9,125294.0,252.0,45821.79
2000,2.9,18100.0,252.0,43344.81
1997,2.0,164153.0,174.0,27627.19
2021,2.4,206344.0,208.0,41154.47
1999,0.9,85089.0,78.0,11605.93
2007,3.2,126132.0,278.0,48858.11
2009,1.7,142192.0,148.0,27564.69
2008,1.8,42487.0,156.0,32433.99
2023,1.8,82545.0,156.0,31839.21
2017,3.9,79450.0,339.0,69161.8
2010,2.0,240353.0,174.0,31470.1
2012,3.3,172290.0,287.0,50654.12
2016,2.5,109146.0,217.0,40423.31
2023,1.8,158952.0,156.0,33410.01
2016,1.7,130562.0,148.0,31011.25
2005,2.0,149652.0,174.0,28799.54
1997,2.4,67324.0,208.0,34153.28
2016,3.0,188669.0,261.0,46347.25
2004,2.1,81613.0,182.0,33745.82
2004,2.1,84201.0,182.0,33705.11
2015,1.8,149511.0,156.0,35012.33
2010,1.5,137288.0,130.0,20665.8
2006,1.5,121158.0,130.0,22863.99
1996,3.3,161980.0,287.0,46257.07
2003,2.1,61947.0,182.0,34791.71
2018,2.1,212218.0,182.0,35536.39
1997,2.0,94967.0,174.0,29376.74
2018,2.2,115579.0,191.0,41521.54
2019,2.8,212991.0,243.0,43081.04
2009,2.1,84528.0,182.0,33650.54
1997,2.6,171152.0,226.0,34200.26
2013,3.6,109284.0,313.0,57967.27
2012,1.8,77908.0,156.0,30947.94
2002,2.1,100813.0,182.0,34099.18
2020,3.0,148314.0,261.0,54071.22
2011,3.7,170713.0,321.0,60473.58
2002,1.5,131280.0,130.0,20303.35
2001,1.1,40103.0,96.0,18983.07
2001,2.5,151777.0,217.0,38524.59
1997,2.4,112893.0,208.0,36555.27
1995,3.1,64876.0,269.0,51022.85
1998,2.9,137320.0,252.0,42055.21
2019,2.5,176692.0,217.0,41896.05
1999,3.3,120336.0,287.0,53760.05
1995,2.0,166167.0,174.0,28198.35
2009,2.7,143120.0,235.0,41502.61
1999,1.5,143765.0,130.0,19580.75
2007,2.5,104726.0,217.0,40394.97
2002,1.3,160935.0,113.0,21175.28
2002,1.6,165709.0,139.0,25527.73
1999,3.9,159633.0,339.0,55531.0
2022,1.0,104311.0,87.0,22193.98
2003,2.3,169254.0,200.0,33278.03
1995,3.2,139316.0,278.0,45748.03
1998,4.3,71384.0,373.0,66939.03
1997,2.6,100925.0,226.0,38524.01
1996,2.7,93480.0,235.0,41368.83
2002,2.5,20605.0,217.0,41988.9
2017,3.3,170171.0,287.0,52184.37
2003,2.8,275059.0,243.0,41386.87
1996,2.0,180417.0,174.0,25104.31
2008,3.4,128143.0,295.0,50652.29
2008,2.1,94209.0,182.0,33540.25
1998,1.2,73746.0,104.0,16567.43
2000,1.2,127532.0,104.0,18955.3
2005,2.3,168415.0,200.0,39928.14
1997,2.6,86271.0,226.0,41254.03
2002,3.3,248213.0,287.0,45280.28
1997,3.0,50800.0,261.0,43957.29
2008,2.6,131225.0,226.0,43105.37
2022,3.3,123515.0,287.0,53729.76
2007,2.5,120331.0,217.0,37608.9
2007,1.5,91557.0,130.0,26001.11
1996,1.3,124123.0,113.0,17097.93
2007,3.5,97511.0,304.0,55449.66
2023,0.8,184394.0,69.0,16482.2
2013,2.3,201039.0,200.0,36312.65
2021,4.9,100573.0,426.0,82181.66
2000,2.9,37751.0,252.0,46879.43
2010,2.3,135882.0,200.0,38965.56
1996,1.2,134080.0,104.0,17656.1
2002,3.8,125261.0,330.0,58919.52
2011,3.5,146648.0,304.0,55152.4
2017,3.0,189076.0,261.0,45514.8
1996,2.5,161649.0,217.0,35009.11
2004,3.0,146572.0,261.0,46240.54
2022,2.4,157696.0,208.0,41723.19
2010,1.7,132574.0,148.0,29055.8
2000,3.3,72728.0,287.0,54915.54
2022,2.5,192523.0,217.0,41232.74
1996,2.9,125129.0,252.0,41396.32
1996,2.4,72703.0,208.0,38361.6
2020,2.9,63601.0,252.0,51225.7
2007,2.5,74110.0,217.0,41667.61
2018,2.4,58365.0,208.0,41726.58
2009,2.5,153444.0,217.0,37868.36
2022,4.9,111244.0,426.0,78046.31
1996,3.1,158800.0,269.0,44641.35
2001,4.6,178474.0,400.0,65987.19
1997,2.5,165539.0,217.0,33221.8
2002,2.3,151701.0,200.0,35649.86
2017,1.6,134376.0,139.0,27450.52
2008,3.8,110482.0,330.0,57279.42
2018,1.8,113818.0,156.0,29888.02
